Assembly,State_Name,Party_Name,Party_Type,Party_ID,Frequent_Abbreviation,Last_Abbreviation,Abbreviations,Start_Year,Last_Year,No_Assemblies_Contested,Assemblies_Contested,Candidates_Contested,Candidates_Represented,Females_Contested,Females_Represented,SC_Seats_Contested,SC_Seats_Represented,ST_Seats_Contested,ST_Seats_Represented,BiPoll_Contested
Lok_Sabha,Jammu_&_Kashmir,Rashtriya Lok Dal,State-based Party,12169,RLD,RLD,RLD,1999,2004,2,13|14,3,0,1,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,National Congress Party,State-based Party,5792,NCP,NCP,NCP,1999,1999,1,13,2,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Communist Party of India  (Marxist-Leninist)  (Liberation),Local Party,2472,CPI(ML)(L),CPI(ML)(L),CPI(ML)(L),1999,1999,1,13,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Secular Party of India,Local Party,12819,SPI,SPI,SPI,1999,2004,2,13|14,3,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Bharatiya Republican Paksha,Local Party,1800,BRPP,BRPP,BRPP,1999,1999,1,13,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Jammu & Kashmir National Panthers Party,Local Party,4079,JKNPP,JKNPP,JNKPP|JKNPP,2002,2019,5,13|14|15|16|17,17,0,0,0,0,0,0,0,1
Lok_Sabha,Jammu_&_Kashmir,Socialistic Democratic Party,Local Party,12552,SDP,SDP,SDP,2004,2014,2,14|16,2,0,1,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,All India Forward Bloc,State-based Party,3040,FBL,AIFB,AIFB,2004,2019,4,14|15|16|17,11,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Lok Jan Shakti Party,State-based Party,5029,LJP,LJP,LJNSP|LJP,2004,2009,2,14|15,5,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Samata Party,National Party,7575,SAP,SAP,SAP,2004,2009,2,14|15,4,0,1,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,ALL INDIA JUSTICE PARTY,Local Party,3430,IJP,IJP,IJP,2004,2009,2,14|15,2,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Jammu & Kashmir Awami National Conference,Local Party,4064,JKANC,JKANC,JKANC,2009,2009,1,15,3,0,1,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Ambedkar National Congress,Local Party,840,ANC,ANC,ANC,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,"Backward Classes Democratic Party, J&K",Local Party,1034,BCDP,BCDP,BCDP,2009,2009,1,15,3,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Republican Party of India (A),State-based Party,12285,RPI(A),RPI(A),RPI(A),2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Bharatiya Sampuran Krantikari Party,Local Party,1832,BSKRP,BSKRP,BSKRP,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Rashtriya Krantikari Samajwadi Party,Local Party,12157,RKSP,RKSP,RKSP,2009,2009,1,15,3,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Rajya Nojawan Shakti Party,Local Party,6322,RNSP,RNSP,RNSP,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Communist Part of India,State-based Party,2444,CPI,CPI,CPI,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Bharatiya Bahujan Party,Local Party,1365,BHBP,BHBP,BHBP,2009,2014,2,15|16,3,0,1,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Duggar Pradesh Party,Local Party,3024,DGPP,DGPP,DGPP,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Bharatiya Backward Party,Local Party,1349,BBP,BBP,BBP,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Gareeb Aadmi Party,Local Party,3076,GaAP,GaAP,GaAP,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,None of the Above,NOTA,5897,NOTA,NOTA,NOTA,2014,2019,2,16|17,12,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Peoples Representation for Identity and Status of Mizoram (PRISM) Party,Local Party,11945,PRISM,PRISMP,PRISM,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Aam Aadmi Party,State-based Party,13,AAAP,AAAP,AAAP,2014,2014,1,16,2,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Akhil Bharatiya Muslim League (Secular),Local Party,339,ABML(S),ABML(S),ABML(S),2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Ambedkar Samaj Party,Local Party,9011,ASP,ASP,ASP,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,All Jammu and Kashmir Republican Party,Local Party,803,AKAKRP,AKAKRP,AKAKRP,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,All J & K Kisan Majdoor Party,Local Party,801,AJKMP,AJKMP,AJKMP,2014,2014,1,16,2,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Jai Maha Bharath Party,Local Party,4036,JMBP,JMBP,JMBP,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Manvadhikar National Party,,5355,MaNPa,MaNPa,MaNPa,2019,2019,1,17,2,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,shiv sena,State-based Party,18691,SHS,SHS,SHS,2019,2019,1,17,3,0,1,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Rashtriya Jankranti Party,Local Party,6567,RAJPA,RaJPa,RaJPa,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Pragatishil Samajwadi Party (Lohia),,17283,PSPL,PSPL,PSPL,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,"Dogra Swabhiman Sangathan Party,",,24368,DSSP,DSSP,DSSP,2019,2019,1,17,2,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Navarang Congress Party,,17092,NRCP,NRCP,NRCP,2019,2019,1,17,2,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Independent People’s Party,,24369,INDPP,INDPP,INDPP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Jammu & Kashmir Pir Panjal Awami Party,,4103,JKPPAP,JKPPAP,JKPPAP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jammu_&_Kashmir,Hindustan Nirman Dal,Local Party,3288,HND,HND,HND,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Bharatiya Janata Party,National Party,1605,BJP,BJP,BJP,2004,2019,4,14|15|16|17,57,32,3,1,4,2,20,9,4
Lok_Sabha,Jharkhand,Jharkhand Mukti Morcha,State-based Party,4653,JMM,JMM,JMM,2004,2019,4,14|15|16|17,23,10,3,1,1,1,8,6,2
Lok_Sabha,Jharkhand,CONGRESS,National Party,3482,INC,INC,INC,2004,2019,4,14|15|16|17,36,8,2,2,1,0,13,4,2
Lok_Sabha,Jharkhand,Independent,Independents,10809,IND,IND,IND,2004,2019,4,14|15|16|17,370,3,24,0,28,0,84,1,27
Lok_Sabha,Jharkhand,Rashtriya Janata Dal,State-based Party,12103,RJD,RJD,RJD,2004,2019,4,14|15|16|17,12,3,0,0,5,2,2,0,1
Lok_Sabha,Jharkhand,Jharkhand Vikas Morcha (Prajatantrik),Local Party,4736,JVM,JVM,JVM(P)|JVM|J.V.M (P),2007,2019,4,14|15|16|17,33,2,1,0,3,0,10,0,3
Lok_Sabha,Jharkhand,AJSU Party,Local Party,8958,AJSUP,AJSUP,AJSU|AJSUP|AJSU Party,2004,2019,4,14|15|16|17,23,1,1,0,1,0,7,0,2
Lok_Sabha,Jharkhand,Communist Part of India,State-based Party,2444,CPI,CPI,CPI,2004,2019,4,14|15|16|17,11,1,1,0,0,0,3,0,1
Lok_Sabha,Jharkhand,Bahujan Samaj Party,State-based Party,16651,BSP,BSP,BSP,2004,2019,4,14|15|16|17,58,0,3,0,5,0,20,0,2
Lok_Sabha,Jharkhand,Communist Party of India  (Marxist-Leninist)  (Liberation),Local Party,2472,CPI(ML)(L),CPI(ML)(L),CPI(ML)(L)|CPI(M0L)(L)|CPI(ML)L,2004,2019,3,14|15|17,18,0,4,0,4,0,3,0,2
Lok_Sabha,Jharkhand,Samajwadi Party,State-based Party,7425,SP,SP,SP,2004,2019,4,14|15|16|17,27,0,2,0,3,0,5,0,3
Lok_Sabha,Jharkhand,Lok Jan Shakti Party,State-based Party,5029,LJP,LJP,LJNSP|LJP,2004,2009,2,14|15,12,0,1,0,1,0,2,0,0
Lok_Sabha,Jharkhand,Janata Dal  (United),State-based Party,11002,JD(U),JD(U),JD(U),2004,2014,3,14|15|16,12,0,0,0,3,0,1,0,0
Lok_Sabha,Jharkhand,Samata Party,National Party,7575,SAP,SAP,SAP,2004,2014,3,14|15|16,9,0,1,0,1,0,1,0,0
Lok_Sabha,Jharkhand,Apna Dal,Local Party,954,AD,AD,AD,2004,2004,1,14,3,0,1,0,0,0,2,0,0
Lok_Sabha,Jharkhand,Jharkhand,Local Party,4717,JKP,JKP,JKP,2004,2019,4,14|15|16|17,21,0,0,0,2,0,7,0,0
Lok_Sabha,Jharkhand,Rashtriya Lok Dal,State-based Party,12169,RLD,RLD,RLD,2004,2009,2,14|15,3,0,0,0,2,0,0,0,1
Lok_Sabha,Jharkhand,MARXIST (CO-ORDINATION),Local Party,11559,MCO,MCO,MCO,2004,2014,3,14|15|16,4,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Socialist Party (Lohia),Local Party,8051,SOP(L),SLP(L),SLP(L),2004,2014,3,14|15|16,4,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,shiv sena,State-based Party,18691,SHS,SHS,SHS,2004,2009,2,14|15,5,0,1,0,1,0,1,0,1
Lok_Sabha,Jharkhand,COMMUNIST MARXIST PARTY OF INDIA,State-based Party,14635,CPM,CPIM,CPM,2004,2019,4,14|15|16|17,6,0,0,0,0,0,3,0,0
Lok_Sabha,Jharkhand,National Loktantrik Party,Local Party,5631,NLP,NLP,NLP,2004,2014,2,14|16,5,0,0,0,0,0,1,0,1
Lok_Sabha,Jharkhand,Jharkhand People s Party,Local Party,4730,JKPP,JKPP,JKPP,2004,2019,3,14|15|17,5,0,0,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Nagaland Peoples Front,State-based Party,5552,NPF,NPF,NPF,2004,2004,1,14,2,0,0,0,0,0,1,0,0
Lok_Sabha,Jharkhand,AMARA BENGALI,Local Party,894,AMB,AMB,AMB|AB,2004,2019,4,14|15|16|17,9,0,0,0,0,0,0,0,2
Lok_Sabha,Jharkhand,Jharkhand Disom Party,Local Party,11044,JDP,JDP,JDP,2004,2014,3,14|15|16,8,0,0,0,0,0,4,0,0
Lok_Sabha,Jharkhand,Rashtriya Samanta Dal,Local Party,6825,RSMD,RSMD,RSMD,2004,2004,1,14,1,0,0,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Akhil Bharatiya Lok Tantrik Alp-Sankhyak Jan Morcha,Local Party,11408,ABLTASJM,ABLTASJM,ABLTASJM,2004,2004,1,14,1,0,0,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Akhil Bartiya Manav Seva Dal,Local Party,335,ABMSD,ABMSD,ABMSD|ABM Seva Dal,2007,2011,2,14|15,4,0,0,0,1,0,0,0,2
Lok_Sabha,Jharkhand,Expanded Party name not released by the ECI,,17981,LJNP,LJNP,LJNP,2007,2007,1,14,1,0,0,0,1,0,0,0,1
Lok_Sabha,Jharkhand,Jharkhand Jan Morcha,Local Party,11056,JHJM,JHJM,JHJM,2009,2009,1,15,1,0,0,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Revolutionary Socialist Party,State-based Party,12053,RSP,Rashtriya Samaj Paksha,RSP,2009,2009,1,15,3,0,2,0,0,0,2,0,0
Lok_Sabha,Jharkhand,Bharatiya Jagaran Party,Local Party,9065,BHJAP,BAJAP,BHJAP,2009,2009,1,15,1,0,0,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Rashtriya Krantikari Samajwadi Party,Local Party,12157,RKSP,RKSP,RKSP,2009,2014,2,15|16,3,0,0,0,0,0,2,0,0
Lok_Sabha,Jharkhand,Jharkhand Vikas Dal,Local Party,4733,JVD,JVD,JVD,2009,2014,2,15|16,7,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Rashtrawadi Sena,Local Party,6394,RWS,RWS,RWS,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,All India Trinamool Congress,State-based Party,18228,AITC,AITC,AITC,2009,2019,3,15|16|17,19,0,6,0,1,0,5,0,1
Lok_Sabha,Jharkhand,Bahujan Shakti,Local Party,1261,BSA,BSA,BSA,2009,2009,1,15,3,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Jharkhand Party  (Naren),Local Party,11127,JKP(N),JKP(N),JKP(N),2009,2019,3,15|16|17,8,0,1,0,1,0,1,0,0
Lok_Sabha,Jharkhand,All India Forward Bloc,State-based Party,3040,FBL,AIFB,AIFB,2009,2019,3,15|16|17,10,0,0,0,0,0,2,0,0
Lok_Sabha,Jharkhand,Janata Dal  (Secular),State-based Party,10979,JD(S),JD(S),JD(S),2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,ALL INDIA JUSTICE PARTY,Local Party,3430,IJP,IJP,IJP,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,National Lokhind Party,Local Party,5622,NLHP,NLHP,NLHP,2009,2009,1,15,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Rashtravadi Aarthik Swatantrata Dal,Local Party,12045,RASD,RASD,RASD,2009,2011,1,15,3,0,0,0,1,0,0,0,1
Lok_Sabha,Jharkhand,AKHIL BHARAT HINDU MAHA SABHA,State-based Party,268,ABHM,ABHM,ABHM,2009,2019,3,15|16|17,3,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Jharkhand Janadikhar Manch,Local Party,4647,JHJAM,JHJAM,JHJAM,2009,2009,1,15,1,0,1,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Lok Jan Vikas Morcha,Local Party,11454,LJVM,LJVM,LJVM,2009,2009,1,15,1,0,0,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Manav Mukti Morcha,Local Party,5309,MMM,MMM,MMM,2009,2014,2,15|16,2,0,1,0,1,0,0,0,0
Lok_Sabha,Jharkhand,Bharatiya Samta Samaj Party,Local Party,9671,BSSPA,BSSPA,BSSPA,2009,2009,1,15,1,0,0,0,1,0,0,0,0
Lok_Sabha,Jharkhand,Real Democracy Party,,6905,REALDP,REALDP,R.D.P,2011,2011,1,15,1,0,0,0,0,0,0,0,1
Lok_Sabha,Jharkhand,Loktantrik Jan Samta Party,,5182,LJSP,LJSP,LJSP,2011,2011,1,15,1,0,0,0,0,0,0,0,1
Lok_Sabha,Jharkhand,None of the Above,NOTA,5897,NOTA,NOTA,NOTA,2014,2019,2,16|17,28,0,0,0,2,0,10,0,0
Lok_Sabha,Jharkhand,Indian Union Muslim League,State-based Party,3952,IUML,IUML,IUML,2014,2014,1,16,2,0,0,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Communist Party of India  (Marxist-Leninist),Local Party,9890,CPI(ML),CPI(ML)(L),CPI(ML)(L),2014,2014,1,16,8,0,3,0,1,0,2,0,0
Lok_Sabha,Jharkhand,Aam Aadmi Party,State-based Party,13,AAAP,AAAP,AAAP,2014,2014,1,16,10,0,2,0,0,0,2,0,0
Lok_Sabha,Jharkhand,Bahujan Mukti Party,Local Party,1074,BMUP,BMUP,BMUP,2014,2019,2,16|17,13,0,1,0,2,0,2,0,0
Lok_Sabha,Jharkhand,Rashtriya Deshaj Party,Local Party,6449,RADP,RADP,RADP,2014,2014,1,16,4,0,0,0,0,0,2,0,0
Lok_Sabha,Jharkhand,Socialist Party (India),Local Party,8030,SP(I),SP(I),SP(I),2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Rashtriya Jankranti Morcha,Local Party,16413,RJM,RJM,RJM,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Akhil Bharatiya Jan Sangh,Local Party,9325,ABJS,ABJS,ABJS,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,All India Minorities Front,Local Party,726,AIMF,AIMF,AIMF,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Communist Party of India (Marxist-Leninist) Red star,State-based Party,2560,CPIM,CPIM,CPIM,2014,2019,2,16|17,4,0,0,0,1,0,0,0,0
Lok_Sabha,Jharkhand,SOCIALIST UNITY CENTRE,State-based Party,8082,SUC,SUCI,SUCI|SUCI(C),2014,2019,2,16|17,7,0,1,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Akhil Bhartiya Jharkhand Party,Local Party,410,AKBJHP,AKBJHP,AKBJHP,2014,2014,1,16,2,0,0,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Jai Bharat Samanta Party,Local Party,4012,JBSP,JBSP,JBSP,2014,2014,1,16,1,0,1,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Pragatisheel Magahi Samaj,Local Party,6109,pms,pms,pms,2014,2014,1,16,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Hindustan Nirman Dal,Local Party,3288,HND,HND,HND,2019,2019,1,17,2,0,0,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Pichhara Samaj Party United,,6078,PSPU,PSPU,PSPU,2019,2019,1,17,1,0,1,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Aam Adhikar Morcha,,24923,AAM,AAM,AAM,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Rashtriya Samta Party (Secular),,24356,RSPSR,RSPSR,RSPSR,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Purvanchal Janta Party (Secular),,24534,PUJP,PUJP,PUJP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Bhartiya Sarvodaya Party,,2038,BaSaPa,BaSaPa,BaSaPa,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Vishva Shakti Party,Local Party,8508,VSP,VSP,VSP,2019,2019,1,17,2,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Moolniwasi Samaj Party,Local Party,5451,MOSP,MOSP,MOSP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Rashtriya Jansangharsh Swaraj Party,,24982,RJANSWP,RJANSWP,RJANSWP,2019,2019,1,17,2,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Janata Congress,,4196,JAC,JAC,JAC,2019,2019,1,17,2,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Uttar Pradesh Navnirman Sena,,24467,UPNSE,UPNSE,UPNSE,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Republican Party of India (A),State-based Party,12285,RPI(A),RPI(A),RPI(A),2019,2019,1,17,2,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Aihra National Party,,107,AHNP,AHNP,AHNP,2019,2019,1,17,3,0,1,0,0,0,1,0,0
Lok_Sabha,Jharkhand,"Jharkhand Party (Secular),",,18501,JKPS,JKPS,JKPS,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Bhartiya Manavadhikaar Federal Party,,18060,BMFP,BMFP,BMFP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Bhartiya Lokmat Rashtrwadi Party,,1990,BLRP,BLRP,BLRP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Ambedkarite Party of India,Local Party,880,APoI,APoI,APoI,2019,2019,1,17,4,0,1,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Peoples Party of India (Democratic),,6054,PPID,PPID,PPID,2019,2019,1,17,4,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Proutist Sarva Samaj,Local Party,6232,PSS,PSS,PSS,2019,2019,1,17,2,0,0,0,1,0,0,0,0
Lok_Sabha,Jharkhand,Right to Recall Party,,17316,RTORP,RTORP,RTORP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Bharat Prabhat Party,,18101,BHAPRAP,BHAPRAP,BHAPRAP,2019,2019,1,17,2,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Bhartiya Panchyat Party,,2011,BPCP,BYPP,BYPP,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Jharkhand Mukti Morcha  (Ulgulan),Local Party,11174,JMM(U),JMM(U),JMM(U),2019,2019,1,17,1,0,0,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Kalinga Sena,Local Party,4743,KS,KS,KS,2019,2019,1,17,1,0,0,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Rashtriya Sangail Party,,24544,RTSGP,RTSGP,RTSGP,2019,2019,1,17,1,0,1,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Hum Bhartiya Party,,17560,HBP,HBP,HBP,2019,2019,1,17,1,0,1,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Bharatiya Minorities Suraksha Mahasangh,Local Party,1731,BMSM,BMSM,BMSM,2019,2019,1,17,1,0,0,0,0,0,1,0,0
Lok_Sabha,Jharkhand,Bhartiya Lok Seva Dal,,24397,BLSD,BLSD,BLSD,2019,2019,1,17,1,0,0,0,1,0,0,0,0
Lok_Sabha,Jharkhand,Voters Party  International,,8516,VPI,VPI,VPI,2019,2019,1,17,1,0,0,0,1,0,0,0,0
Lok_Sabha,Jharkhand,Jan Sangharsh Virat Party,,4165,JSVP,JSVP,JSVP,2019,2019,1,17,1,0,0,0,1,0,0,0,0
Lok_Sabha,Jharkhand,Ambedkar National Congress,Local Party,840,ANC,ANC,ANC,2019,2019,1,17,1,0,0,0,1,0,0,0,0
Lok_Sabha,Jharkhand,Jai Prakash Janata Dal,Local Party,4048,JPJD,JPJD,JPJD,2019,2019,1,17,2,0,1,0,1,0,0,0,0
Lok_Sabha,Jharkhand,Bharatiya Jan Kranti Dal (Democratic),Local Party,9086,BJKD,BJKD,BJKD,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Jharkhand,Bhartiya Azad Sena,,18317,BHAZS,BHAZS,BHAZS,2019,2019,1,17,1,0,0,0,0,0,0,0,0
Lok_Sabha,Karnataka,CONGRESS,National Party,3482,INC,INC,INC|INC(I),1977,2019,12,6|7|8|9|10|11|12|13|14|15|16|17,340,191,22,12,51,30,6,1,11
Lok_Sabha,Karnataka,Bharatiya Janata Party,National Party,1605,BJP,BJP,BJP,1984,2019,10,8|9|10|11|12|13|14|15|16|17,216,109,8,4,32,14,6,5,5
Lok_Sabha,Karnataka,Janata Dal,National Party,4217,JD,JD,JD,1989,1998,4,9|10|11|12,103,20,4,1,14,3,0,0,0
Lok_Sabha,Karnataka,Janata Dal  (Secular),State-based Party,10979,JD(S),JD(S),JD(S)|JD (S),1999,2019,5,13|14|15|16|17,115,9,10,0,20,1,3,0,7
Lok_Sabha,Karnataka,Janata Party,National Party,4406,JNP,JP,JNP|JNP (JP)|JP,1978,2005,9,6|7|8|9|10|11|12|13|14,101,6,3,0,14,1,0,0,4
Lok_Sabha,Karnataka,Lok Shakti,Local Party,5137,LS,LS,LS,1998,1998,1,12,10,3,2,0,2,1,0,0,0
Lok_Sabha,Karnataka,Janata Dal  (United),State-based Party,11002,JD(U),JD(U),JD(U),1999,2014,4,13|14|15|16,31,3,0,0,7,2,0,0,3
Lok_Sabha,Karnataka,Bharatiya Lok Dal,National Party,1711,BLD,BLD,BLD,1977,1977,1,6,28,2,1,0,4,0,0,0,0
Lok_Sabha,Karnataka,Independent,Independents,10809,IND,IND,IND,1977,2019,12,6|7|8|9|10|11|12|13|14|15|16|17,2566,1,129,1,303,0,11,0,73
Lok_Sabha,Karnataka,KARNATAKA CONGRESS PARTY,Local Party,4783,KCP,KCP,KCP,1996,1996,1,11,11,1,1,0,2,0,0,0,0
Lok_Sabha,Karnataka,Samajwadi Party,State-based Party,7425,SP,SP,SP,1996,2014,6,11|12|13|14|15|16,18,1,1,0,4,0,0,0,1
Lok_Sabha,Karnataka,Republican Party of India (Khobragade Group),Local Party,14880,RPK,RPI(KH),RPK,1977,1991,3,6|9|10,6,0,1,0,4,0,0,0,0
Lok_Sabha,Karnataka,Communist Part of India,State-based Party,2444,CPI,CPI,CPI,1977,2019,10,6|7|8|9|10|11|12|15|16|17,15,0,1,0,0,0,0,0,0
Lok_Sabha,Karnataka,Indian National Congress (U),National Party,3823,INC(U),INC(U),INC(U),1980,1980,1,7,27,0,0,0,4,0,0,0,0
Lok_Sabha,Karnataka,JANTA PARTY (SECULAR),National Party,15079,JNP(S),JNP(S),JNP(S),1980,1980,1,7,12,0,0,0,1,0,0,0,0
Lok_Sabha,Karnataka,SOCIALIST UNITY CENTRE,State-based Party,8082,SUC,SUCI,SUC|SUCI|SUCI(C),1980,2019,3,7|16|17,14,0,4,0,2,0,4,0,0
Lok_Sabha,Karnataka,COMMUNIST MARXIST PARTY OF INDIA,State-based Party,14635,CPM,CPIM,CPM,1980,2019,9,7|8|10|11|12|13|15|16|17,10,0,1,0,2,0,0,0,0
Lok_Sabha,Karnataka,Lok Dal,National Party,4996,LKD,LD,LKD,1984,1991,2,8|10,10,0,0,0,1,0,0,0,0
Lok_Sabha,Karnataka,PREPUBLICAN PARTY OF INDIA,State-based Party,6911,RPI,RPI,RPI,1989,2019,3,9|12|17,4,0,0,0,1,0,0,0,0
Lok_Sabha,Karnataka,ALL INDIA DALIT MUSLIM MINORITIES SURAKSHA MAHA SANG,Local Party,10213,DMM,DMM,DMM,1989,1989,1,9,1,0,0,0,1,0,0,0,0
Lok_Sabha,Karnataka,LOK DAL (BAHUGUNA),State-based Party,11456,LKD (B),LKD (B),LKD (B),1989,1989,1,9,4,0,0,0,1,0,0,0,0
Lok_Sabha,Karnataka,Karnataka Rajya Ryota Sangha,Local Party,11393,KRRS,KRRS,KRS|KRRS,1989,1998,3,9|10|12,22,0,0,0,2,0,0,0,0
Lok_Sabha,Karnataka,SCIENTIFIC VEDIC REVOLUTIONARY PARTY,Local Party,12902,SVP,SVP,SVP,1989,1989,1,9,2,0,0,0,0,0,0,0,0
Lok_Sabha,Karnataka,MUSLIM LEAGE,State-based Party,11621,MUL,MUL,MUL,1989,1989,1,9,4,0,0,0,0,0,0,0,0
